ICDO32_Code,ICDO32_Term,Site_Specific,Site_Subset_Codes,Site_Subset_Labels,Subset_Site_Count,Code_Allowed_Site_Count,Code_Allowed_Sites_Summary,Code_Allowed_Site_Codes,Rationale,Source,Source_Name
8480/3,"Acinar adenocarcinoma, mucinous variant",Yes,C619,C619=Prostate,1,179,Anus (4); Biliary (4); Bladder (10); Breast (9); Cervix (4); Colon (10); Esophagus (8); Female genital (7); GI tract (3); Gallbladder (1); Gum (3); Ill-defined (8); Liver (1); Lung (6); Male genital (3); Mouth (9); Nasal/middle ear (1); Oropharynx (6); Ovary (1); Palate (5); Pancreas (8); Peritoneum/retroperitoneum (2); Pharynx (2); Prostate (1); Rectosigmoid (1); Rectum (1); Renal pelvis (1); Respiratory (1); Salivary (5); Skin (10); Small intestine (6); Stomach (9); Tongue (8); Tonsil (4); Trachea (1); Unknown primary (1); Ureter (1); Urinary (4); Uterus (4); Vagina (1); Vulva (5),"C019, C020, C021, C022, C023, C024, C028, C029, C030, C031, C039, C040, C041, C048, C049, C050, C051, C052, C058, C059, C060, C061, C062, C068, C069, C079, C080, C081, C088, C089, C090, C091, C098, C099, C100, C101, C102, C103, C108, C109, C140, C142, C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C260, C268, C269, C301, C339, C340, C341, C342, C343, C348, C349, C390, C440, C441, C442, C443, C444, C445, C446, C447, C448, C449, C480, C488, C500, C501, C502, C503, C504, C505, C506, C508, C509, C510, C511, C512, C518, C519, C529, C530, C531, C538, C539, C540, C541, C549, C559, C569, C570, C571, C572, C573, C574, C577, C579, C619, C630, C631, C637, C659, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C681, C688, C689, C760, C761, C762, C763, C764, C765, C767, C768, C809",Mucinous (colloid) variant of acinar adenocarcinoma is a WHO subtype of prostatic acinar adenocarcinoma; among this code's valid sites it corresponds to the prostate.,https://www.nature.com/articles/modpathol2017137,Humphrey PA. Variants of acinar adenocarcinoma of the prostate. Modern Pathology 2018 (WHO 2016 acinar variants)
8480/3,Appendiceal mucinous neoplasm with extra-appendiceal spread,Yes,C181,C181=Appendix,1,179,Anus (4); Biliary (4); Bladder (10); Breast (9); Cervix (4); Colon (10); Esophagus (8); Female genital (7); GI tract (3); Gallbladder (1); Gum (3); Ill-defined (8); Liver (1); Lung (6); Male genital (3); Mouth (9); Nasal/middle ear (1); Oropharynx (6); Ovary (1); Palate (5); Pancreas (8); Peritoneum/retroperitoneum (2); Pharynx (2); Prostate (1); Rectosigmoid (1); Rectum (1); Renal pelvis (1); Respiratory (1); Salivary (5); Skin (10); Small intestine (6); Stomach (9); Tongue (8); Tonsil (4); Trachea (1); Unknown primary (1); Ureter (1); Urinary (4); Uterus (4); Vagina (1); Vulva (5),"C019, C020, C021, C022, C023, C024, C028, C029, C030, C031, C039, C040, C041, C048, C049, C050, C051, C052, C058, C059, C060, C061, C062, C068, C069, C079, C080, C081, C088, C089, C090, C091, C098, C099, C100, C101, C102, C103, C108, C109, C140, C142, C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C260, C268, C269, C301, C339, C340, C341, C342, C343, C348, C349, C390, C440, C441, C442, C443, C444, C445, C446, C447, C448, C449, C480, C488, C500, C501, C502, C503, C504, C505, C506, C508, C509, C510, C511, C512, C518, C519, C529, C530, C531, C538, C539, C540, C541, C549, C559, C569, C570, C571, C572, C573, C574, C577, C579, C619, C630, C631, C637, C659, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C681, C688, C689, C760, C761, C762, C763, C764, C765, C767, C768, C809",Appendiceal mucinous neoplasm (including cases with extra-appendiceal spread/pseudomyxoma) is by definition a primary tumour of the appendix.,https://pmc.ncbi.nlm.nih.gov/articles/PMC4818623/,Ramaswamy V. Pathology of Mucinous Appendiceal Tumors and Pseudomyxoma. Indian J Surg Oncol 2016 (PMC4818623)
8480/3,Mucinous (colloid) acinar adenocarcinoma,Yes,C619,C619=Prostate,1,179,Anus (4); Biliary (4); Bladder (10); Breast (9); Cervix (4); Colon (10); Esophagus (8); Female genital (7); GI tract (3); Gallbladder (1); Gum (3); Ill-defined (8); Liver (1); Lung (6); Male genital (3); Mouth (9); Nasal/middle ear (1); Oropharynx (6); Ovary (1); Palate (5); Pancreas (8); Peritoneum/retroperitoneum (2); Pharynx (2); Prostate (1); Rectosigmoid (1); Rectum (1); Renal pelvis (1); Respiratory (1); Salivary (5); Skin (10); Small intestine (6); Stomach (9); Tongue (8); Tonsil (4); Trachea (1); Unknown primary (1); Ureter (1); Urinary (4); Uterus (4); Vagina (1); Vulva (5),"C019, C020, C021, C022, C023, C024, C028, C029, C030, C031, C039, C040, C041, C048, C049, C050, C051, C052, C058, C059, C060, C061, C062, C068, C069, C079, C080, C081, C088, C089, C090, C091, C098, C099, C100, C101, C102, C103, C108, C109, C140, C142, C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C260, C268, C269, C301, C339, C340, C341, C342, C343, C348, C349, C390, C440, C441, C442, C443, C444, C445, C446, C447, C448, C449, C480, C488, C500, C501, C502, C503, C504, C505, C506, C508, C509, C510, C511, C512, C518, C519, C529, C530, C531, C538, C539, C540, C541, C549, C559, C569, C570, C571, C572, C573, C574, C577, C579, C619, C630, C631, C637, C659, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C681, C688, C689, C760, C761, C762, C763, C764, C765, C767, C768, C809",Mucinous (colloid) acinar adenocarcinoma is the WHO colloid subtype of prostatic acinar adenocarcinoma; among this code's valid sites it corresponds to the prostate.,https://www.nature.com/articles/modpathol2017137,Humphrey PA. Variants of acinar adenocarcinoma of the prostate. Modern Pathology 2018 (WHO 2016 acinar variants)
8490/3,"Acinar adenocarcinoma, signet-ring-like",Yes,C619,C619=Prostate,1,90,Anus (4); Biliary (4); Bladder (10); Breast (9); Cervix (4); Colon (10); Esophagus (8); GI tract (3); Gallbladder (1); Liver (1); Male genital (3); Pancreas (8); Peritoneum/retroperitoneum (2); Prostate (1); Rectosigmoid (1); Rectum (1); Renal pelvis (1); Small intestine (6); Stomach (9); Thymus (1); Unknown primary (1); Ureter (1); Urinary (1),"C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C260, C268, C269, C379, C480, C488, C500, C501, C502, C503, C504, C505, C506, C508, C509, C530, C531, C538, C539, C619, C630, C631, C637, C659, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C809",Signet-ring-like cell acinar adenocarcinoma is a WHO subtype of prostatic acinar adenocarcinoma; among this code's valid sites it corresponds to the prostate.,https://www.nature.com/articles/modpathol2017137,Humphrey PA. Variants of acinar adenocarcinoma of the prostate. Modern Pathology 2018 (WHO 2016 acinar variants)
8490/3,Poorly cohesive carcinoma with signet-ring cells,Yes,"C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C260, C268, C269",C150=Esophagus-cervical; C151=Esophagus-thoracic; C152=Esophagus-abdominal; C153=Esophagus-upper third; C154=Esophagus-middle third; C155=Esophagus-lower third; C158=Esophagus-overlapping; C159=Esophagus NOS; C160=Stomach-cardia; C161=Stomach-fundus; C162=Stomach-body; C163=Stomach-antrum; C164=Stomach-pylorus; C165=Stomach-lesser curv; C166=Stomach-greater curv; C168=Stomach-overlapping; C169=Stomach NOS; C170=Duodenum; C171=Jejunum; C172=Ileum; C173=Meckel diverticulum; C178=Small intestine-overlapping; C179=Small intestine NOS; C180=Cecum; C181=Appendix; C182=Ascending colon; C183=Hepatic flexure; C184=Transverse colon; C185=Splenic flexure; C186=Descending colon; C187=Sigmoid colon; C188=Colon-overlapping; C189=Colon NOS; C199=Rectosigmoid junction; C209=Rectum NOS; C210=Anus NOS; C211=Anal canal; C212=Cloacogenic zone; C218=Anorectum-overlapping; C221=Intrahepatic bile duct; C239=Gallbladder; C240=Extrahepatic bile duct; C241=Ampulla of Vater; C248=Biliary-overlapping; C249=Biliary NOS; C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS; C260=Intestinal tract NOS; C268=GI tract-overlapping; C269=GI tract NOS,56,90,Anus (4); Biliary (4); Bladder (10); Breast (9); Cervix (4); Colon (10); Esophagus (8); GI tract (3); Gallbladder (1); Liver (1); Male genital (3); Pancreas (8); Peritoneum/retroperitoneum (2); Prostate (1); Rectosigmoid (1); Rectum (1); Renal pelvis (1); Small intestine (6); Stomach (9); Thymus (1); Unknown primary (1); Ureter (1); Urinary (1),"C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C260, C268, C269, C379, C480, C488, C500, C501, C502, C503, C504, C505, C506, C508, C509, C530, C531, C538, C539, C619, C630, C631, C637, C659, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C809","'Poorly cohesive carcinoma' is a WHO gastrointestinal (chiefly gastric) named entity that carries ICD-O code 8490/3 and is applied along the GI tract, a strict subset of the code's 90-site ceiling that also includes breast, bladder, prostate and gynecologic sites.",https://en.wikipedia.org/wiki/Poorly_cohesive_gastric_carcinoma,Wikipedia (Poorly cohesive gastric carcinoma; cites WHO/IARC)
8490/3,Poorly cohesive carcinoma/signet-ring carcinoma,Yes,"C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C260, C268, C269",C150=Esophagus-cervical; C151=Esophagus-thoracic; C152=Esophagus-abdominal; C153=Esophagus-upper third; C154=Esophagus-middle third; C155=Esophagus-lower third; C158=Esophagus-overlapping; C159=Esophagus NOS; C160=Stomach-cardia; C161=Stomach-fundus; C162=Stomach-body; C163=Stomach-antrum; C164=Stomach-pylorus; C165=Stomach-lesser curv; C166=Stomach-greater curv; C168=Stomach-overlapping; C169=Stomach NOS; C170=Duodenum; C171=Jejunum; C172=Ileum; C173=Meckel diverticulum; C178=Small intestine-overlapping; C179=Small intestine NOS; C180=Cecum; C181=Appendix; C182=Ascending colon; C183=Hepatic flexure; C184=Transverse colon; C185=Splenic flexure; C186=Descending colon; C187=Sigmoid colon; C188=Colon-overlapping; C189=Colon NOS; C199=Rectosigmoid junction; C209=Rectum NOS; C210=Anus NOS; C211=Anal canal; C212=Cloacogenic zone; C218=Anorectum-overlapping; C221=Intrahepatic bile duct; C239=Gallbladder; C240=Extrahepatic bile duct; C241=Ampulla of Vater; C248=Biliary-overlapping; C249=Biliary NOS; C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS; C260=Intestinal tract NOS; C268=GI tract-overlapping; C269=GI tract NOS,56,90,Anus (4); Biliary (4); Bladder (10); Breast (9); Cervix (4); Colon (10); Esophagus (8); GI tract (3); Gallbladder (1); Liver (1); Male genital (3); Pancreas (8); Peritoneum/retroperitoneum (2); Prostate (1); Rectosigmoid (1); Rectum (1); Renal pelvis (1); Small intestine (6); Stomach (9); Thymus (1); Unknown primary (1); Ureter (1); Urinary (1),"C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C260, C268, C269, C379, C480, C488, C500, C501, C502, C503, C504, C505, C506, C508, C509, C530, C531, C538, C539, C619, C630, C631, C637, C659, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C809","'Poorly cohesive carcinoma' is a WHO gastrointestinal (chiefly gastric) named entity that carries ICD-O code 8490/3 and is applied along the GI tract, a strict subset of the code's 90-site ceiling that also includes breast, bladder, prostate and gynecologic sites.",https://en.wikipedia.org/wiki/Poorly_cohesive_gastric_carcinoma,Wikipedia (Poorly cohesive gastric carcinoma; cites WHO/IARC)
8490/3,Poorly cohesive carcinoma/signet-ring cell carcinoma,Yes,"C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C260, C268, C269",C150=Esophagus-cervical; C151=Esophagus-thoracic; C152=Esophagus-abdominal; C153=Esophagus-upper third; C154=Esophagus-middle third; C155=Esophagus-lower third; C158=Esophagus-overlapping; C159=Esophagus NOS; C160=Stomach-cardia; C161=Stomach-fundus; C162=Stomach-body; C163=Stomach-antrum; C164=Stomach-pylorus; C165=Stomach-lesser curv; C166=Stomach-greater curv; C168=Stomach-overlapping; C169=Stomach NOS; C170=Duodenum; C171=Jejunum; C172=Ileum; C173=Meckel diverticulum; C178=Small intestine-overlapping; C179=Small intestine NOS; C180=Cecum; C181=Appendix; C182=Ascending colon; C183=Hepatic flexure; C184=Transverse colon; C185=Splenic flexure; C186=Descending colon; C187=Sigmoid colon; C188=Colon-overlapping; C189=Colon NOS; C199=Rectosigmoid junction; C209=Rectum NOS; C210=Anus NOS; C211=Anal canal; C212=Cloacogenic zone; C218=Anorectum-overlapping; C221=Intrahepatic bile duct; C239=Gallbladder; C240=Extrahepatic bile duct; C241=Ampulla of Vater; C248=Biliary-overlapping; C249=Biliary NOS; C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS; C260=Intestinal tract NOS; C268=GI tract-overlapping; C269=GI tract NOS,56,90,Anus (4); Biliary (4); Bladder (10); Breast (9); Cervix (4); Colon (10); Esophagus (8); GI tract (3); Gallbladder (1); Liver (1); Male genital (3); Pancreas (8); Peritoneum/retroperitoneum (2); Prostate (1); Rectosigmoid (1); Rectum (1); Renal pelvis (1); Small intestine (6); Stomach (9); Thymus (1); Unknown primary (1); Ureter (1); Urinary (1),"C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C260, C268, C269, C379, C480, C488, C500, C501, C502, C503, C504, C505, C506, C508, C509, C530, C531, C538, C539, C619, C630, C631, C637, C659, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C809","'Poorly cohesive carcinoma' is a WHO gastrointestinal (chiefly gastric) named entity that carries ICD-O code 8490/3 and is applied along the GI tract, a strict subset of the code's 90-site ceiling that also includes breast, bladder, prostate and gynecologic sites.",https://en.wikipedia.org/wiki/Poorly_cohesive_gastric_carcinoma,Wikipedia (Poorly cohesive gastric carcinoma; cites WHO/IARC)
8490/3,Signet-ring cell–like acinar adenocarcinoma,Yes,C619,C619=Prostate,1,90,Anus (4); Biliary (4); Bladder (10); Breast (9); Cervix (4); Colon (10); Esophagus (8); GI tract (3); Gallbladder (1); Liver (1); Male genital (3); Pancreas (8); Peritoneum/retroperitoneum (2); Prostate (1); Rectosigmoid (1); Rectum (1); Renal pelvis (1); Small intestine (6); Stomach (9); Thymus (1); Unknown primary (1); Ureter (1); Urinary (1),"C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C260, C268, C269, C379, C480, C488, C500, C501, C502, C503, C504, C505, C506, C508, C509, C530, C531, C538, C539, C619, C630, C631, C637, C659, C669, C670, C671, C672, C673, C674, C675, C676, C677, C678, C679, C680, C809",Signet-ring-like cell acinar adenocarcinoma is a WHO subtype of prostatic acinar adenocarcinoma; among this code's valid sites it corresponds to the prostate.,https://www.nature.com/articles/modpathol2017137,Humphrey PA. Variants of acinar adenocarcinoma of the prostate. Modern Pathology 2018 (WHO 2016 acinar variants)
8503/2,"Intra-ampullary papillary-tubular neoplasm, high-grade",Yes,C241,C241=Ampulla of Vater,1,23,Biliary (4); Breast (9); Gallbladder (1); Liver (1); Pancreas (8),"C221, C239, C240, C241, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C500, C501, C502, C503, C504, C505, C506, C508, C509","Intra-ampullary papillary-tubular neoplasm (IAPN) is defined as a tumoral intraepithelial neoplasm arising within the ampulla of Vater; population analyses filter it exclusively to C24.1. The code's SMVL ceiling also includes biliary, pancreas and breast sites, so the term is restricted to a proper subset (ampulla).",https://pmc.ncbi.nlm.nih.gov/articles/PMC6786001/,Med Sci Monit - IAPN population-based analysis (ICD-O-3 site C24.1)
8550/3,Pancreatic acinar cell carcinoma,Yes,"C250, C251, C252, C253, C254, C257, C258, C259",C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS,8,69,Breast (9); Gum (3); Ill-defined (8); Mouth (9); Oropharynx (6); Palate (5); Pancreas (8); Pharynx (2); Salivary (5); Thyroid (1); Tongue (8); Tonsil (4); Unknown primary (1),"C019, C020, C021, C022, C023, C024, C028, C029, C030, C031, C039, C040, C041, C048, C049, C050, C051, C052, C058, C059, C060, C061, C062, C068, C069, C079, C080, C081, C088, C089, C090, C091, C098, C099, C100, C101, C102, C103, C108, C109, C140, C142, C250, C251, C252, C253, C254, C257, C258, C259, C500, C501, C502, C503, C504, C505, C506, C508, C509, C739, C760, C761, C762, C763, C764, C765, C767, C768, C809","The qualifier 'pancreatic' confines this term to the pancreas, a proper subset of the code's valid sites (which also include salivary glands, breast and lung).",https://pmc.ncbi.nlm.nih.gov/articles/PMC9639656/,Pancreatic acinar cell carcinoma: a comprehensive review (PMC9639656)
8551/3,Acinar adenocarcinoma of lung,Yes,"C340, C341, C342, C343, C348, C349",C340=Lung; C341=Lung; C342=Lung; C343=Lung; C348=Lung; C349=Lung,6,18,Lung (6); Pancreas (8); Respiratory (1); Thyroid (1); Trachea (1); Unknown primary (1),"C250, C251, C252, C253, C254, C257, C258, C259, C339, C340, C341, C342, C343, C348, C349, C390, C739, C809","Acinar adenocarcinoma (8551/3) is explicitly a lung-only entity in the WHO/IASLC lung classification (SEER and FCDS materials note 8551 is 'lung only'). The code's SMVL ceiling also includes pancreas, thyroid and other sites, so this named term is restricted to the lung subset.",https://fcds.med.miami.edu/downloads/Teleconferences/2022/2022%20FCDS%20LungAndThoraxWHO5thEd.pdf,FCDS 2023 Lung and Thorax Neoplasms WHO 5th ed (8551/3 - Lung Only)
8551/3,Acinar cell cystadenocarcinoma,Yes,"C250, C251, C252, C253, C254, C257, C258, C259",C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS,8,18,Lung (6); Pancreas (8); Respiratory (1); Thyroid (1); Trachea (1); Unknown primary (1),"C250, C251, C252, C253, C254, C257, C258, C259, C339, C340, C341, C342, C343, C348, C349, C390, C739, C809","Acinar cell cystadenocarcinoma is a rare malignant epithelial neoplasm of the pancreas (cystic acinar-differentiated tumor with exocrine enzyme production). The code's SMVL ceiling also includes lung, thyroid and other sites, so this term is restricted to the pancreatic subset.",https://pmc.ncbi.nlm.nih.gov/articles/PMC5624265/,Case Rep Gastroenterol - Acinar Cell Cystadenocarcinoma of the Pancreas
8552/3,Mixed acinar-ductal carcinoma,Yes,"C250, C251, C252, C253, C254, C257, C258, C259",C250=Pancreas-head; C251=Pancreas-body; C252=Pancreas-tail; C253=Pancreas-duct; C254=Islets of Langerhans; C257=Pancreas-other; C258=Pancreas-overlapping; C259=Pancreas NOS,8,9,Pancreas (8); Prostate (1),"C250, C251, C252, C253, C254, C257, C258, C259, C619","Mixed (ductal-)acinar cell carcinoma is a pancreatic exocrine neoplasm defined by coexisting acinar and ductal components within a pancreatic tumour; confining usage to the pancreatic codes excludes the prostate code (C619) that is also in the ceiling, so it is a proper subset.",https://pmc.ncbi.nlm.nih.gov/articles/PMC6449909/,Mol Clin Oncol (PMC6449909): Mixed ductal-acinar cell carcinoma of the pancreas
8576/3,Paneth cell carcinoma,Yes,"C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C239",C160=Stomach-cardia; C161=Stomach-fundus; C162=Stomach-body; C163=Stomach-antrum; C164=Stomach-pylorus; C165=Stomach-lesser curv; C166=Stomach-greater curv; C168=Stomach-overlapping; C169=Stomach NOS; C170=Duodenum; C171=Jejunum; C172=Ileum; C173=Meckel diverticulum; C178=Small intestine-overlapping; C179=Small intestine NOS; C180=Cecum; C182=Ascending colon; C183=Hepatic flexure; C184=Transverse colon; C185=Splenic flexure; C186=Descending colon; C187=Sigmoid colon; C188=Colon-overlapping; C189=Colon NOS; C199=Rectosigmoid junction; C209=Rectum NOS; C239=Gallbladder,27,55,Anus (4); Biliary (3); Cervix (4); Colon (9); GI tract (1); Gallbladder (1); Liver (1); Lung (6); Ovary (1); Pancreas (8); Rectosigmoid (1); Rectum (1); Small intestine (6); Stomach (9),"C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C210, C211, C212, C218, C221, C239, C240, C248, C249, C250, C251, C252, C253, C254, C257, C258, C259, C268, C340, C341, C342, C343, C348, C349, C530, C531, C538, C539, C569","Paneth cell carcinoma / Paneth cell-rich adenocarcinoma is reported only along the GI tract (stomach, small intestine incl. ampulla, colon/appendix, gallbladder, Meckel diverticulum, GE junction); it does not occur across the many non-GI sites (lung, breast, salivary, GU) that this broad code allows, so it occupies a proper GI subset of the code ceiling.",https://pmc.ncbi.nlm.nih.gov/articles/PMC6323739/,"Zhang et al., Gastroesophageal junction Paneth cell carcinoma, Diagnostic Pathology 2019 (literature review of reported GI sites: stomach, colon, small intestine, ampulla, gallbladder, Meckel diverticulum)"
8936/3,Extragastrointestinal stromal tumor,Yes,"C480, C481, C482, C488, C490, C491, C492, C493, C494, C495, C496, C498, C499",C480=Peritoneum/retroperitoneum; C481=Peritoneum/retroperitoneum; C482=Peritoneum/retroperitoneum; C488=Peritoneum/retroperitoneum; C490=Soft tissue; C491=Soft tissue; C492=Soft tissue; C493=Soft tissue; C494=Soft tissue; C495=Soft tissue; C496=Soft tissue; C498=Soft tissue; C499=Soft tissue,13,52,Biliary (1); Colon (10); Esophagus (8); GI tract (3); Peritoneum/retroperitoneum (4); Rectosigmoid (1); Rectum (1); Small intestine (6); Soft tissue (9); Stomach (9),"C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C241, C260, C268, C269, C480, C481, C482, C488, C490, C491, C492, C493, C494, C495, C496, C498, C499","By definition an extragastrointestinal (extra-GI) stromal tumor arises OUTSIDE the GI tract wall - mesentery, omentum, retroperitoneum and soft tissue - so it is confined to the non-digestive peritoneal/soft-tissue codes of this code's ceiling.",https://pmc.ncbi.nlm.nih.gov/articles/PMC4246649/,"Extragastrointestinal stromal tumors CT/MRI study (Oncology Letters, PMC4246649)"
8936/3,Succinate dehydrogenase–deficient gastrointestinal stromal tumor,Yes,"C160, C161, C162, C163, C164, C165, C166, C168, C169",C160=Stomach-cardia; C161=Stomach-fundus; C162=Stomach-body; C163=Stomach-antrum; C164=Stomach-pylorus; C165=Stomach-lesser curv; C166=Stomach-greater curv; C168=Stomach-overlapping; C169=Stomach NOS,9,52,Biliary (1); Colon (10); Esophagus (8); GI tract (3); Peritoneum/retroperitoneum (4); Rectosigmoid (1); Rectum (1); Small intestine (6); Soft tissue (9); Stomach (9),"C150, C151, C152, C153, C154, C155, C158, C159, C160, C161, C162, C163, C164, C165, C166, C168, C169, C170, C171, C172, C173, C178, C179, C180, C181, C182, C183, C184, C185, C186, C187, C188, C189, C199, C209, C241, C260, C268, C269, C480, C481, C482, C488, C490, C491, C492, C493, C494, C495, C496, C498, C499","SDH-deficient GISTs occur essentially exclusively in the stomach (no well-documented intestinal examples), restricting this term to gastric sites within the code's whole-GI ceiling.",https://pmc.ncbi.nlm.nih.gov/articles/PMC4342905/,"SDH-deficient GISTs review (WJG, PMC4342905)"
8991/3,Embryonal sarcoma of the liver,Yes,C220,C220=Liver,1,14,Eye (9); Liver (1); Male genital (1); Peritoneum/retroperitoneum (2); Unknown primary (1),"C220, C481, C482, C632, C690, C691, C692, C693, C694, C695, C696, C698, C699, C809","Undifferentiated (embryonal) sarcoma of the liver is a hepatic mesenchymal tumor arising in the liver. The code's SMVL ceiling also includes peritoneum/retroperitoneum, penis, eye/orbit and other sites, so this named term is restricted to the liver.",https://pmc.ncbi.nlm.nih.gov/articles/PMC7806539/,PMC - Undifferentiated embryonal sarcoma of the liver: a rare hepatic tumor
8991/3,Undifferentiated sarcoma of liver,Yes,C220,C220=Liver,1,14,Eye (9); Liver (1); Male genital (1); Peritoneum/retroperitoneum (2); Unknown primary (1),"C220, C481, C482, C632, C690, C691, C692, C693, C694, C695, C696, C698, C699, C809","Undifferentiated (embryonal) sarcoma of the liver is a hepatic mesenchymal tumor arising in the liver. The code's SMVL ceiling also includes peritoneum/retroperitoneum, penis, eye/orbit and other sites, so this named term is restricted to the liver.",https://pmc.ncbi.nlm.nih.gov/articles/PMC7806539/,PMC - Undifferentiated embryonal sarcoma of the liver: a rare hepatic tumor
